0,1
0,2
0.16,3
0.36,4
5.55,5
19.53,6
33.54,7
60.09,8
137.22,9
228.33,10
319.85,11
411.83,12
504.34,13
596.97,14
689.7,15
782.44,16
875.33,17
968.26,18
1061.23,19
1154.3,20
1247.39,21
1340.54,22
1433.85,23
1527.22,24
1620.61,25
1714.04,26
1807.51,27
1901,28
1994.51,29
2088.02,30
2181.61,31
2275.32,32
2369.1,33
2462.9,34
2556.7,35
2650.78,36
2744.9,37
2839.06,38
2933.4,39
3027.92,40
3123.11,41
3218.42,42
3313.76,43
3409.11,44
3504.47,45
3599.89,46
3695.36,47
3790.96,48
3886.57,49
3982.27,50
4078.02,51
4173.93,52
4269.92,53
4365.94,54
4462.15,55
4558.4,56
4654.68,57
4751.09,58
4847.75,59
4944.61,60
5041.57,61
5138.85,62
5236.17,63
5333.57,64
5431.09,65
5528.75,66
5626.42,67
5724.13,68
5821.9,69
5919.68,70
6017.56,71
6115.53,72
6213.56,73
6311.66,74
6409.77,75
6507.9,76
6606.12,77
6704.34,78
6802.58,79
6900.83,80
6999.09,81
7097.36,82
7195.65,83
7293.95,84
7392.28,85
7490.62,86
7588.99,87
7687.4,88
7785.83,89
7884.28,90
7982.74,91
8081.25,92
8179.76,93
8278.28,94
8376.81,95
8475.34,96
8573.87,97
8672.41,98
8770.96,99
8869.51,100
8968.06,101
9066.66,102
9165.27,103
9263.88,104
9362.5,105
9461.12,106
9559.75,107
9658.39,108
9757.03,109
9855.68,110
9954.33,111
10053,112
10151.7,113
10250.3,114
10349,115
10447.7,116
10546.4,117
10645.2,118
10743.9,119
10842.7,120
10941.5,121
11040.2,122
11139,123
11237.8,124
11336.6,125
11435.6,126
11534.6,127
11633.5,128
11732.5,129
11831.5,130
11930.5,131
12029.6,132
12128.6,133
12227.7,134
12327,135
12426.2,136
12525.6,137
